Unobstructed;Orthogonal planes;H-bonds bridging;exactmw;amw;lipinskiHBA;lipinskiHBD;NumRotatableBonds;NumHBD;NumHBA;NumHeavyAtoms;NumAtoms;NumHeteroatoms;NumAmideBonds;FractionCSP3;NumRings;NumAromaticRings;NumAliphaticRings;NumSaturatedRings;NumHeterocycles;NumAromaticHeterocycles;NumSaturatedHeterocycles;NumAliphaticHeterocycles;NumSpiroAtoms;NumBridgeheadAtoms;NumAtomStereoCenters;NumUnspecifiedAtomStereoCenters;labuteASA;tpsa;CrippenClogP;CrippenMR;chi0v;chi1v;chi2v;chi3v;chi4v;chi0n;chi1n;chi2n;chi3n;chi4n;hallKierAlpha;kappa1;kappa2;kappa3;Phi;exactmw;amw;lipinskiHBA;lipinskiHBD;NumRotatableBonds;NumHBD;NumHBA;NumHeavyAtoms;NumAtoms;NumHeteroatoms;NumAmideBonds;FractionCSP3;NumRings;NumAromaticRings;NumAliphaticRings;NumSaturatedRings;NumHeterocycles;NumAromaticHeterocycles;NumSaturatedHeterocycles;NumAliphaticHeterocycles;NumSpiroAtoms;NumBridgeheadAtoms;NumAtomStereoCenters;NumUnspecifiedAtomStereoCenters;labuteASA;tpsa;CrippenClogP;CrippenMR;chi0v;chi1v;chi2v;chi3v;chi4v;chi0n;chi1n;chi2n;chi3n;chi4n;hallKierAlpha;kappa1;kappa2;kappa3;Phi
0;0;0;304,1099444;304,345;3;1;2;1;3;23;39;3;0;0,1;4;3;1;0;1;0;0;1;0;0;0;0;134,2909688;38,69;4,0851;88,0528;12,69191341;7,470295267;4,281406899;4,281406899;3,115855143;12,69191341;7,470295267;4,281406899;4,281406899;3,115855143;-2,78;13,8536269;5,14365019;2,012194405;3,09818307;128,0626003;128,174;0;0;0;0;0;10;18;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;60,11306765;0;2,8398;43,948;5,618802154;3,404700538;1,658689248;1,658689248;1,132905825;5,618802154;3,404700538;1,658689248;1,658689248;1,132905825;-1,3;5,48222978;2,143052886;0,780533544;1,174870835
0;0;0;304,1099444;304,345;3;1;2;1;3;23;39;3;0;0,1;4;3;1;0;1;0;0;1;0;0;0;0;134,2909688;38,69;4,0851;88,0528;12,69191341;7,470295267;4,281406899;4,281406899;3,115855143;12,69191341;7,470295267;4,281406899;4,281406899;3,115855143;-2,78;13,8536269;5,14365019;2,012194405;3,09818307;178,0782503;178,234;0;0;0;0;0;14;24;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;82,79473218;0;3,993;61,454;7,773502692;4,809401077;2,614031049;2,614031049;1,882638632;7,773502692;4,809401077;2,614031049;2,614031049;1,882638632;-1,82;7,571439104;2,845083623;1,080316882;1,538669814
0;0;0;304,1099444;304,345;3;1;2;1;3;23;39;3;0;0,1;4;3;1;0;1;0;0;1;0;0;0;0;134,2909688;38,69;4,0851;88,0528;12,69191341;7,470295267;4,281406899;4,281406899;3,115855143;12,69191341;7,470295267;4,281406899;4,281406899;3,115855143;-2,78;13,8536269;5,14365019;2,012194405;3,09818307;202,0782503;202,256;0;0;0;0;0;16;26;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;93,45542159;0;4,584;70,146;8,773502692;5,559401077;3,39273441;3,39273441;2,669586605;8,773502692;5,559401077;3,39273441;3,39273441;2,669586605;-2,08;8,116401925;2,73240474;0,891949912;1,386080943
1;1;1;143,033091;143,102;6;2;0;2;4;10;15;6;0;0,25;1;1;0;0;1;1;0;0;0;0;0;0;54,14982696;87,72;-2,2381;32,9244;5,171958467;2,506799627;1,050199019;1,050199019;0,485426343;5,171958467;2,506799627;1,050199019;1,050199019;0,485426343;-1,59;6,528906064;1,976927324;0,903492596;1,290717279;163,0857953;163,184;5;2;1;1;5;12;21;5;0;0,285714286;2;2;0;0;2;2;0;0;0;0;0;0;69,26091843;69,62;0,4284;45,4094;6,728011971;3,739232432;1,770223324;1,770223324;1,130176971;6,728011971;3,739232432;1,770223324;1,770223324;1,130176971;-1,65;7,023795339;2,438647607;0,827346404;1,427380141
1;0;1;116,094963;116,164;3;2;2;1;1;8;20;3;2;0,8;0;0;0;0;0;0;0;0;0;0;0;0;49,46026595;46,33;0,4069;32,5044;5,347025718;2,763075172;1,075114992;1,075114992;0,535280428;5,347025718;2,763075172;1,075114992;1,075114992;0,535280428;-0,73;7,27;3,294730904;1,818015341;2,994086709;167,0218576;167,12;5;1;2;1;3;12;17;5;0;0;1;1;0;0;0;0;0;0;0;0;0;0;67,40507681;80,44;1,293;40,0557;5,928573139;3,093836382;1,33115471;1,33115471;0,813695481;5,928573139;3,093836382;1,33115471;1,33115471;0,813695481;-1,91;8,189108028;2,996670139;1,392377083;2,045004624
1;0;1;183,0167723;183,119;6;2;2;2;4;13;18;6;0;0;1;1;0;0;0;0;0;0;0;0;0;0;72,19931056;100,67;0,9986;41,7205;6,298436465;3,228126782;1,421363606;1,421363606;0,808890834;6,298436465;3,228126782;1,421363606;1,421363606;0,808890834;-2,11;8,981827365;3,095651187;1,725386446;2,138815734;116,094963;116,164;3;2;2;1;1;8;20;3;2;0,8;0;0;0;0;0;0;0;0;0;0;0;0;49,46026595;46,33;0,4069;32,5044;5,347025718;2,763075172;1,075114992;1,075114992;0,535280428;5,347025718;2,763075172;1,075114992;1,075114992;0,535280428;-0,73;7,27;3,294730904;1,818015341;2,994086709
1;0;0;228,0018505;228,116;9;2;3;2;6;16;20;9;0;0;1;1;0;0;0;0;0;0;0;0;0;0;86,85228628;143,81;0,9068;48,3749;7,484796373;3,733548618;1,712485478;1,712485478;1,011929882;7,484796373;3,733548618;1,712485478;1,712485478;1,011929882;-2,71;11,36524454;3,805184094;1,869076309;2,702927985;116,094963;116,164;3;2;2;1;1;8;20;3;2;0,8;0;0;0;0;0;0;0;0;0;0;0;0;49,46026595;46,33;0,4069;32,5044;5,347025718;2,763075172;1,075114992;1,075114992;0,535280428;5,347025718;2,763075172;1,075114992;1,075114992;0,535280428;-0,73;7,27;3,294730904;1,818015341;2,994086709
0;0;1;278,0837467;278,337;6;3;3;2;5;19;33;7;0;0,166666667;2;2;0;0;1;1;0;0;0;0;0;0;111,3082063;97,97;1,47644;73,1689;11,39977026;7,056564671;3,742407495;3,742407495;2,541555038;10,58327368;5,573401424;2,398336603;2,398336603;1,597670774;-2,15;13,28562523;4,848345869;3,194614633;3,390174011;161,0476785;161,16;3;2;1;2;1;12;19;3;0;0;2;2;0;0;1;1;0;0;0;0;0;0;68,64292604;53,09;1,8661;45,258;6,242213232;3,582431481;1,760375755;1,760375755;1,18858347;6,242213232;3,582431481;1,760375755;1,760375755;1,18858347;-1,77;6,910659948;2,373363898;0,954501118;1,366792569
0;0;0;278,0837467;278,337;6;3;3;2;5;19;33;7;0;0,166666667;2;2;0;0;1;1;0;0;0;0;0;0;111,3082063;97,97;1,47644;73,1689;11,39977026;7,056564671;3,742407495;3,742407495;2,541555038;10,58327368;5,573401424;2,398336603;2,398336603;1,597670774;-2,15;13,28562523;4,848345869;3,194614633;3,390174011;212,0069358;212,117;8;1;3;1;5;15;19;8;0;0;1;1;0;0;0;0;0;0;0;0;0;0;82,05805253;123,58;1,2012;46,7101;7,114933046;3,593275154;1,619238627;1,619238627;0,965497798;7,114933046;3,593275154;1,619238627;1,619238627;0,965497798;-2,51;10,57006405;3,698257807;2,045848842;2,606054793
0;0;1;286,0993797;286,33;2;2;1;2;2;22;36;2;0;0;4;4;0;0;0;0;0;0;0;0;0;0;127,4402939;40,46;5,0712;90,2196;11,82263042;7,173281339;4,064059315;4,064059315;3,045554276;11,82263042;7,173281339;4,064059315;4,064059315;3,045554276;-3;12,71900826;4,776859504;1,812578092;2,761677978;107,0734993;107,156;1;0;0;0;1;8;17;1;0;0,285714286;1;1;0;0;1;1;0;0;0;0;0;0;49,38093533;12,89;1,69844;33,711;5,179264403;2,691230531;1,027560864;1,027560864;0,679335151;5,179264403;2,691230531;1,027560864;1,027560864;0,679335151;-0,85;5,28986014;1,948262116;1,059403088;1,288254264
0;0;0;286,0993797;286,33;2;2;1;2;2;22;36;2;0;0;4;4;0;0;0;0;0;0;0;0;0;0;127,4402939;40,46;5,0712;90,2196;11,82263042;7,173281339;4,064059315;4,064059315;3,045554276;11,82263042;7,173281339;4,064059315;4,064059315;3,045554276;-3;12,71900826;4,776859504;1,812578092;2,761677978;107,0734993;107,156;1;0;0;0;1;8;17;1;0;0,285714286;1;1;0;0;1;1;0;0;0;0;0;0;49,38093533;12,89;1,69844;33,711;5,179264403;2,671098318;1,011683088;1,011683088;0,70605765;5,179264403;2,671098318;1,011683088;1,011683088;0,70605765;-0,85;5,28986014;1,948262116;1,059403088;1,288254264
1;1;0;89,99530854;90,034;4;2;0;2;2;6;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33,01570485;74,6;-0,8444;15,2716;2,710923772;1,105461886;0,18295376;0,18295376;0;2,710923772;1,105461886;0,18295376;0,18295376;0;-1,06;4,94;1,395522956;1,280136054;1,148980567;156,0687483;156,188;2;0;1;0;2;12;20;2;0;0;2;2;0;0;2;2;0;0;0;0;0;0;70,92779329;25,78;2,1436;47,468;6,513229345;3,770829431;1,693974429;1,693974429;1,088728474;6,513229345;3,770829431;1,693974429;1,693974429;1,088728474;-1,7;6,976638734;3,133048071;1,320753083;1,821512044
1;0;0;204,0435961;204,192;4;0;0;0;4;16;20;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;91,81216847;95,16;0,08232;54,96;8,098255459;4,215794396;1,909464044;1,909464044;1,111760091;8,098255459;4,215794396;1,909464044;1,909464044;1,111760091;-3,08;10,99739938;4,965017856;2,045581353;3,412642769;264,1878008;264,412;0;0;0;0;0;20;44;0;0;0,4;3;2;1;0;0;0;0;0;0;0;0;0;122,4022031;0;5,80136;88,768;14;7,5;5,875;5,875;3,8125;14;7,5;5,875;5,875;3,8125;-1,56;13,42431379;3,97396302;1,322391875;2,667386328
1;0;0;128,012296;128,094;4;0;0;0;4;10;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57,44467729;95,16;0,37732;29,478;4,788854382;2,144427191;0,697213595;0,697213595;0,273606798;4,788854382;2,144427191;0,697213595;0,697213595;0,273606798;-2,3;7,7;3,671496036;1,338218727;2,827051948;264,1878008;264,412;0;0;0;0;0;20;44;0;0;0,4;3;2;1;0;0;0;0;0;0;0;0;0;122,4022031;0;5,80136;88,768;14;7,5;5,875;5,875;3,8125;14;7,5;5,875;5,875;3,8125;-1,56;13,42431379;3,97396302;1,322391875;2,667386328
0;0;0;286,0993797;286,33;2;2;1;2;2;22;36;2;0;0;4;4;0;0;0;0;0;0;0;0;0;0;127,4402939;40,46;5,0712;90,2196;11,82263042;7,173281339;4,064059315;4,064059315;3,045554276;11,82263042;7,173281339;4,064059315;4,064059315;3,045554276;-3;12,71900826;4,776859504;1,812578092;2,761677978;368,1524779;368,436;4;0;2;0;2;28;48;4;0;0,166666667;5;4;1;0;2;2;0;0;0;0;0;0;163,0369768;53,88;4,3194;109,382;15,46755413;9,688667045;5,648840041;5,648840041;4,304921479;15,46755413;9,688667045;5,648840041;5,648840041;4,304921479;-3,4;16,75047191;6,642165355;2,606763973;3,973550149
1;0;0;122,0843983;122,171;2;0;1;0;2;9;19;2;0;0,285714286;1;1;0;0;1;1;0;0;0;0;0;0;55,140769;16,13;1,1476;38,564;5,703828268;2,878448704;1,179122859;1,179122859;0,642187612;5,703828268;2,878448704;1,179122859;1,179122859;0,642187612;-1,05;6,075786164;2,485264261;1,420257084;1,677770468;293,9137546;294,004;6;0;2;0;4;13;16;7;0;0;1;1;0;0;0;0;0;0;0;0;0;0;85,99919269;86,28;2,1076;52,4678;8,294933925;4,177292529;1,911760966;1,911760966;1,407998753;6,137435633;3,098543383;1,288944856;1,288944856;0,769883872;-1,25;9,835106383;3,642403653;2,341111111;2,755648263
1;0;0;222,1156984;222,291;2;0;1;0;2;17;31;2;0;0,133333333;2;2;0;0;1;1;0;0;0;0;0;0;101,9269728;16,13;2,5474;70,986;10,01322934;5,449815909;2,415198173;2,415198173;1,422490912;10,01322934;5,449815909;2,415198173;2,415198173;1,422490912;-2,27;11,22241633;5,177602918;3,08900299;3,417953854;465,9073675;466,084;6;0;2;0;4;25;28;11;0;0;2;2;0;0;0;0;0;0;0;0;0;0;149,4475381;86,28;4,0638;84,7218;13,80679182;7,183221475;3,812918323;3,812918323;2,201014611;11,64929353;6,104472329;2,865814898;2,865814898;1,727462898;-2,75;18,58668632;7,012788592;3,681263696;5,213780072
1;1;0;222,1156984;222,291;2;0;1;0;2;17;31;2;0;0,133333333;2;2;0;0;1;1;0;0;0;0;0;0;101,9269728;16,13;2,5474;70,986;10,01322934;5,449815909;2,396414563;2,396414563;1,423943829;10,01322934;5,449815909;2,396414563;2,396414563;1,423943829;-2,27;11,22241633;5,177602918;3,08900299;3,417953854;465,9073675;466,084;6;0;2;0;4;25;28;11;0;0;2;2;0;0;0;0;0;0;0;0;0;0;149,4475381;86,28;4,0638;84,7218;13,80679182;7,183221475;3,812918323;3,812918323;2,201014611;11,64929353;6,104472329;2,865814898;2,865814898;1,727462898;-2,75;18,58668632;7,012788592;3,681263696;5,213780072
1;0;0;222,1156984;222,291;2;0;1;0;2;17;31;2;0;0,133333333;2;2;0;0;1;1;0;0;0;0;0;0;101,9269728;16,13;2,5474;70,986;10,01322934;5,459882016;2,383502847;2,383502847;1,415810287;10,01322934;5,459882016;2,383502847;2,383502847;1,415810287;-2,27;11,22241633;5,177602918;3,08900299;3,417953854;465,9073675;466,084;6;0;2;0;4;25;28;11;0;0;2;2;0;0;0;0;0;0;0;0;0;0;149,4475381;86,28;4,0638;84,7218;13,80679182;7,183221475;3,812918323;3,812918323;2,201014611;11,64929353;6,104472329;2,865814898;2,865814898;1,727462898;-2,75;18,58668632;7,012788592;3,681263696;5,213780072
1;0;0;126,0316941;126,111;3;3;0;3;3;9;15;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;51,81410438;60,69;0,8034;31,4364;4,573691594;2,402871201;0,887298335;0,887298335;0,579546905;4,573691594;2,402871201;0,887298335;0,887298335;0,579546905;-1,38;5,751233596;1,853879863;1,2528322;1,18467735;210,0164379;210,141;6;3;3;3;3;15;21;6;0;0;1;1;0;0;0;0;0;0;0;0;0;0;83,39349702;111,9;0,7812;47,3199;7,298436465;3,765243637;1,673864427;1,673864427;0,998016605;7,298436465;3,765243637;1,673864427;1,673864427;0,998016605;-2,37;10,70917656;3,78634806;2,305256473;2,70324466
1;0;0;200,9828853;201,565;5;1;2;1;3;13;17;6;0;0;1;1;0;0;0;0;0;0;0;0;0;0;77,70834304;80,44;1,9464;45,0657;6,985116289;3,577449758;1,704763063;1,704763063;1,117018341;6,229187343;3,199485285;1,399768361;1,399768361;0,873472456;-1,62;9,467873462;3,403887793;1,754999639;2,479044531;156,0687483;156,188;2;0;1;0;2;12;20;2;0;0;2;2;0;0;2;2;0;0;0;0;0;0;70,92779329;25,78;2,1436;47,468;6,513229345;3,770829431;1,693974429;1,693974429;1,088728474;6,513229345;3,770829431;1,693974429;1,693974429;1,088728474;-1,7;6,976638734;3,133048071;1,320753083;1,821512044
1;0;0;315,0273909;315,678;3;1;0;1;2;21;30;7;1;0,357142857;3;1;2;1;1;0;0;1;0;0;1;1;122,9633051;38,33;4,0731;69,7887;11,30789806;6,589471442;3,507403439;3,507403439;2,223999771;10,55196911;6,211506969;3,272306336;3,272306336;2,051896747;-1,87;14,08353197;4,567094033;2,422136889;3,062895945;182,0843983;182,226;2;0;2;0;2;14;24;2;0;0;2;2;0;0;2;2;0;0;0;0;0;0;82,96807448;25,78;2,647;57,402;7,667929883;4,431513033;1,880441455;1,880441455;1,141562002;7,667929883;4,431513033;1,880441455;1,880441455;1,141562002;-1,96;8,629973277;4,325414892;2,263271662;2,666301066
1;0;0;280,9912766;281,093;3;1;4;1;2;12;24;4;1;0,625;0;0;0;0;0;0;0;0;0;0;0;0;86,37983885;38,33;1,9086;56,0547;9,18038647;4,87886837;1,523310298;1,523310298;0,702870982;7,022888179;3,800119224;1,14191488;1,14191488;0,547166954;-0,44;11,56;8,65469697;7,66460251;8,337358081;156,0687483;156,188;2;0;1;0;2;12;20;2;0;0;2;2;0;0;2;2;0;0;0;0;0;0;70,92779329;25,78;2,1436;47,468;6,513229345;3,770829431;1,693974429;1,693974429;1,088728474;6,513229345;3,770829431;1,693974429;1,693974429;1,088728474;-1,7;6,976638734;3,133048071;1,320753083;1,821512044
1;0;0;280,9912766;281,093;3;1;4;1;2;12;24;4;1;0,625;0;0;0;0;0;0;0;0;0;0;0;0;86,37983885;38,33;1,9086;56,0547;9,18038647;4,87886837;1,523310298;1,523310298;0,702870982;7,022888179;3,800119224;1,14191488;1,14191488;0,547166954;-0,44;11,56;8,65469697;7,66460251;8,337358081;184,1000484;184,242;2;0;3;0;2;14;26;2;0;0,166666667;2;2;0;0;2;2;0;0;0;0;0;0;83,65767752;25,78;2,2618;55,882;7,927442907;4,727936212;2,201062553;2,201062553;1,387584075;7,927442907;4,727936212;2,201062553;2,201062553;1,387584075;-1,7;8,878890836;4,512089277;2,391599774;2,861596295
0;0;0;636,1995472;636,653;10;1;1;1;9;47;79;10;0;0,324324324;9;4;5;0;4;0;0;4;0;8;0;0;270,1818951;111,14;5,96488;166,9888;26,45794702;15,69068277;9,846398454;9,846398454;7,890733509;26,45794702;15,69068277;9,846398454;9,846398454;7,890733509;-5,25;28,01080149;10,12372864;4,196591995;6,033484112;124,0289308;124,076;3;0;2;0;3;7;16;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;43,15916613;35,53;1,1021;27,5485;5,566385658;3,80130504;1,989872306;1,989872306;0,223606798;4,671958467;1,811432734;0,663290769;0,663290769;0,074535599;0,15;7,15;2,455694606;2,800406504;2,508316634
0;0;1;202,1205091;202,25;4;0;6;0;4;14;32;4;0;0,8;0;0;0;0;0;0;0;0;0;0;0;0;84,57386472;52,6;1,673;51,734;8,875633849;5,058060412;1,628761425;1,628761425;0,736259238;8,875633849;5,058060412;1,628761425;1,628761425;0,736259238;-1,06;12,94;8,534349381;6,455375924;7,888177214;249,0571976;249,295;5;3;3;2;4;17;28;6;0;0;2;2;0;0;1;1;0;0;0;0;0;0;99,35867408;85,08;1,4646;65,8999;9,684607471;6,355268033;3,464861636;3,464861636;2,275017083;8,86811089;4,872104786;2,094226707;2,094226707;1,266702438;-2,08;11,40673013;4,423184306;2,729239417;2,967886453
1;0;1;249,0571976;249,295;5;3;2;2;3;17;28;6;0;0;2;2;0;0;1;1;0;0;0;0;0;0;98,70413438;88,31;0,8865;64,3959;9,684607471;6,3210944;3,394071744;3,394071744;2,220563081;8,86811089;4,881031071;2,089132887;2,089132887;1,262619957;-2,08;11,40673013;4,423184306;2,729239417;2,967886453;93,05784922;93,129;1;0;0;0;1;7;14;1;0;0,166666667;1;1;0;0;1;1;0;0;0;0;0;0;43,01599321;12,89;1,39002;28,974;4,256614672;2,260414715;0,846987215;0,846987215;0,426449747;4,256614672;2,260414715;0,846987215;0,846987215;0,426449747;-0,85;4,312601626;1,73496748;0,999576996;1,068889082
1;0;1;129,0789786;129,159;3;0;0;0;2;9;20;3;1;0,833333333;1;0;1;1;1;0;1;1;0;0;0;0;54,59303145;29,54;-0,1349;33,073;5,592137301;3,137536744;1,456411095;1,456411095;0,878245345;5,592137301;3,137536744;1,456411095;1,456411095;0,878245345;-0,57;6,548623962;2,823853375;1,676856938;2,054705986;172,0306485;172,209;4;4;1;2;3;11;19;5;0;0;1;1;0;0;0;0;0;0;0;0;0;0;64,87196041;86,18;-0,0838;42,2276;6,505343067;4,429521557;2,137863786;2,137863786;1,172945985;5,688846487;2,883202079;1,208632553;1,208632553;0,657506159;-1,07;8,030704935;2,519290321;1,923970074;1,839243383
1;0;0;204,0435961;204,192;4;0;0;0;4;16;20;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;91,81216847;95,16;0,08232;54,96;8,098255459;4,215794396;1,909464044;1,909464044;1,111760091;8,098255459;4,215794396;1,909464044;1,909464044;1,111760091;-3,08;10,99739938;4,965017856;2,045581353;3,412642769;382,1357652;382,462;1;0;3;0;1;30;48;1;0;0;6;6;0;0;0;0;0;0;0;0;0;0;173,7609257;17,07;7,6333;127,4585;16,30055314;10,15625963;6,010642447;6,010642447;4,507483988;16,30055314;10,15625963;6,010642447;6,010642447;4,507483988;-3,97;16,93683732;6,534591353;2,598803207;3,689177024
1;1;0;204,0435961;204,192;4;0;0;0;4;16;20;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;91,81216847;95,16;0,08232;54,96;8,098255459;4,215794396;1,909464044;1,909464044;1,111760091;8,098255459;4,215794396;1,909464044;1,909464044;1,111760091;-3,08;10,99739938;4,965017856;2,045581353;3,412642769;338,0765361;338,431;1;0;3;0;2;25;39;2;0;0;5;5;0;0;1;1;0;0;0;0;0;0;148,7196245;17,07;6,5416;107,8295;14,21589693;9,115696509;5,625104399;5,625104399;4,21464023;13,39940035;8,236043698;4,740685674;4,740685674;3,569566461;-2,97;14,3795305;5,538651872;2,261578715;3,185728541
1;1;0;204,0435961;204,192;4;0;0;0;4;16;20;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;91,81216847;95,16;0,08232;54,96;8,098255459;4,215794396;1,909464044;1,909464044;1,111760091;8,098255459;4,215794396;1,909464044;1,909464044;1,111760091;-3,08;10,99739938;4,965017856;2,045581353;3,412642769;329,1204495;329,402;1;0;2;0;1;26;41;1;0;0;5;5;0;0;0;0;0;0;0;0;0;0;151,3103188;23,79;6,64818;110,072;14,10746763;8,687708413;5,067477017;5,067477017;3,837104873;14,10746763;8,687708413;5,067477017;5,067477017;3,837104873;-3,63;14,69111535;5,720786637;2,168284037;3,232489862
1;0;0;184,0120212;184,107;7;1;2;1;5;13;17;7;0;0;1;1;0;0;0;0;0;0;0;0;0;0;71,53158832;106,51;1,2086;41,4156;6,206684756;3,139151008;1,352389947;1,352389947;0,812447605;6,206684756;3,139151008;1,352389947;1,352389947;0,812447605;-2,18;8,912421442;3,052359621;1,695453002;2,092608872;159,0895433;159,185;4;0;2;0;3;11;24;4;0;0,857142857;1;0;1;1;1;0;1;1;0;0;0;0;65,9621788;49,36;-1,7869;36,6114;6,707492373;3,735048844;2,061738574;2,061738574;1,253525506;6,707492373;3,735048844;2,061738574;2,061738574;1,253525506;-0,61;8,486246391;3,192037068;2,476468916;2,462583005
1;0;0;154,1218464;154,217;4;0;0;0;4;11;25;4;0;1;4;0;4;4;4;0;4;4;0;4;0;0;66,95074493;12,96;-0,9773;41,425;6,73860185;4,294733192;2,732455532;2,732455532;2,337669864;6,73860185;4,294733192;2,732455532;2,732455532;2,337669864;-0,16;6,366334178;2,166395932;0,980221086;1,253818224;150,1044651;150,221;1;1;0;1;1;11;25;1;0;0,4;1;1;0;0;0;0;0;0;0;0;0;0;67,68540533;20,23;2,6897;46,8068;7,256614672;3,794974003;1,733330115;1,733330115;0,961430133;7,256614672;3,794974003;1,733330115;1,733330115;0,961430133;-0,98;8,119800399;2,571671008;1,970338741;1,898314116
0;0;1;305,1011706;305,29;8;2;5;2;6;22;37;8;1;0,285714286;1;1;0;0;0;0;0;0;0;0;0;0;126,2167157;127,7;1,78138;77,944;12,10707722;6,466026408;3,001225473;3,001225473;1,837510868;12,10707722;6,466026408;3,001225473;3,001225473;1,837510868;-3,08;16,97285412;7,079272204;3,516721815;5,461611564;122,0480128;122,127;3;2;1;1;2;9;15;3;1;0;1;1;0;0;1;1;0;0;0;0;0;0;52,51740601;55,98;0,1805;32,7549;4,742213232;2,503213995;0,964838345;0,964838345;0,516180574;4,742213232;2,503213995;0,964838345;0,964838345;0,516180574;-1,38;5,751233596;2,259334201;1,2528322;1,443773195
0;0;0;305,1011706;305,29;8;2;5;2;6;22;37;8;1;0,285714286;1;1;0;0;0;0;0;0;0;0;0;0;126,2167157;127,7;1,78138;77,944;12,10707722;6,466026408;3,001225473;3,001225473;1,837510868;12,10707722;6,466026408;3,001225473;3,001225473;1,837510868;-3,08;16,97285412;7,079272204;3,516721815;5,461611564;123,0432618;123,115;4;2;1;1;3;9;14;4;1;0;1;1;0;0;1;1;0;0;0;0;0;0;51,73705399;68,87;-0,4245;30,5499;4,612076558;2,363011215;0,8156264;0,8156264;0,426332141;4,612076558;2,363011215;0,8156264;0,8156264;0,426332141;-1,45;5,682450331;2,212180313;1,218313829;1,396733861
1;1;0;177,0789786;177,203;3;1;2;1;3;13;24;3;0;0,2;1;1;0;0;1;1;0;0;0;0;0;0;76,74191449;50,19;1,9596;50,1408;7,612076558;3,938145658;1,682861154;1,682861154;1,185485745;7,612076558;3,938145658;1,682861154;1,682861154;1,185485745;-1,64;9,448028169;3,847060547;2,147963794;2,79593357;401,8025589;401,866;0;0;0;0;0;12;12;6;0;0;1;1;0;0;0;0;0;0;0;0;0;0;92,61722097;0;3,4522;51,708;9,58278342;4,79139171;3,050439274;3,050439274;1,525219637;5,267786838;2,633893419;1,156232424;1,156232424;0,578116212;0,4;10,48064516;3,641965974;1,543509809;3,180846088
1;0;1;80,03744813;80,09;2;0;0;0;2;6;10;2;0;0;1;1;0;0;1;1;0;0;0;0;0;0;35,87069908;25,78;0,4766;22,032;3,203828268;1,699462226;0,47759852;0,47759852;0,253340871;3,203828268;1,699462226;0,47759852;0,47759852;0,253340871;-0,92;3,276850394;1,49980284;0,516356873;0,819104921;170,0215233;170,12;5;4;1;4;4;12;18;5;0;0;1;1;0;0;0;0;0;0;0;0;0;0;67,13480234;97,99;0,5016;38,3957;5,851803211;3,003251875;1,295350528;1,295350528;0,816493139;5,851803211;3,003251875;1,295350528;1,295350528;0,816493139;-1,91;8,189108028;2,612657297;1,242693018;1,782944404
1;0;0;180,0687483;180,21;2;0;0;0;2;14;22;2;0;0;3;3;0;0;1;1;0;0;0;0;0;0;81,23402814;25,78;2,783;57,044;7,513229345;4,549127729;2,245269376;2,245269376;1,56603358;7,513229345;4,549127729;2,245269376;2,245269376;1,56603358;-1,96;7,444412302;2,77102896;1,043553106;1,473477291;170,0215233;170,12;5;4;1;4;4;12;18;5;0;0;1;1;0;0;0;0;0;0;0;0;0;0;67,13480234;97,99;0,5016;38,3957;5,851803211;3,003251875;1,295350528;1,295350528;0,816493139;5,851803211;3,003251875;1,295350528;1,295350528;0,816493139;-1,91;8,189108028;2,612657297;1,242693018;1,782944404
0;0;1;598,2063639;598,612;12;2;8;2;10;44;74;12;0;0,25;5;3;2;0;5;3;0;2;0;8;0;0;251,2847242;162,56;5,3624;162,6834;24,60764279;14,15328243;6,672094931;6,672094931;4,877852631;24,60764279;14,15328243;6,672094931;6,672094931;4,877852631;-5,52;29,95471636;12,77695013;5,609405915;8,698407209;598,2063639;598,612;12;2;8;2;10;44;74;12;0;0,25;5;3;2;0;5;3;0;2;0;8;0;0;251,2847242;162,56;5,3624;162,6834;24,60764279;14,15328243;6,672094931;6,672094931;4,877852631;24,60764279;14,15328243;6,672094931;6,672094931;4,877852631;-5,52;29,95471636;12,77695013;5,609405915;8,698407209
1;0;1;220,9969058;221,306;2;1;1;1;3;14;21;4;1;0;2;1;1;1;1;0;1;1;0;0;0;0;91,38901195;29,1;2,1754;62,7507;8,821839648;5,279275324;2,902052262;2,902052262;2,165915381;7,188846487;4,054530453;1,739372972;1,739372972;1,121678514;-1,13;9,42599191;3,938818842;2,024564047;2,651948181;101,1204495;101,193;1;1;2;1;1;7;22;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;46,11382378;12,03;1,3928;33,4077;5,654700538;2,886751346;0,666666667;0,666666667;0,666666667;5,654700538;2,886751346;0,666666667;0,666666667;0,666666667;-0,04;6,96;3,026851632;5,96;3,009555337
